DB Version,Assembly Accession,Chromosome/Plasmid Name,Chromosome/Plasmid Xref,PGD Gene ID,Locus Tag,Feature Type,Start,End,Strand,Gene Name,Gene synonyns,Product Name,Product Name Confidence Class,Product Synonyms,RefSeq Accession,Length (nucleotides),Length (amino acids),Molecular Weight (predicted),Isoelectric Point (predicted),Subcellular Localization [Confidence Class]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825722,PP_2184,CDS,2489004,2490581,+,,,formate dehydrogenase subunit beta,,,NP_744333.1 ; NP_744333.1,1578,525,55.2,4.75,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825724,PP_2185,CDS,2490578,2493460,+,,,formate dehydrogenase subunit alpha,,,NP_744334.1 ; NP_744334.1,2883,960,104.9,6.14,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825726,PP_2186,CDS,2493457,2493660,+,,,formate dehydrogenase subunit delta,,,NP_744335.1 ; NP_744335.1,204,67,7.6,5.82,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825728,PP_2187,CDS,2493774,2494637,-,,,universal stress protein family protein,,,NP_744336.1 ; NP_744336.1,864,287,31.4,5.88,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825730,PP_2188,CDS,2494792,2495409,+,,,tRNA 2-methylthio-N6-isopentenyl adenosine(37) hydroxylase MiaE,,,NP_744337.1 ; NP_744337.1,618,205,23.0,6.20,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825732,PP_2189,CDS,2495432,2495857,-,,,hypothetical protein,,,NP_744338.1 ; NP_744338.1,426,141,15.2,4.93,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825734,PP_2190,CDS,2495880,2496143,+,,,hypothetical protein,,,NP_744339.1 ; NP_744339.1,264,87,9.9,9.52,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825736,PP_2191,CDS,2496164,2496643,-,,,lipoprotein,,,NP_744340.1 ; NP_744340.1,480,159,17.3,8.58,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825738,PP_2192,CDS,2496775,2497899,+,,,ECF family RNA polymerase sigma-70 factor/transmembrane sensor protein,,,NP_744341.1 ; NP_744341.1,1125,374,40.8,6.09,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825740,PP_2193,CDS,2498100,2500553,+,,,ferric siderophore receptor,,,NP_744342.1 ; NP_744342.1,2454,817,89.8,4.75,Outer Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825742,PP_2194,CDS,2500578,2501468,-,,,LysR family transcriptional regulator,,,NP_744343.1 ; NP_744343.1,891,296,32.7,6.09,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825744,PP_2195,CDS,2501562,2502650,+,,,putrescine-binding protein,,,NP_744344.1 ; NP_744344.1,1089,362,39.8,5.49,Periplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825746,PP_2196,CDS,2502706,2503641,+,speB,,agmatinase,,,NP_744345.3 ; NP_744345.3,936,311,33662.5,6.22,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825748,PP_2197,CDS,2503874,2504191,+,,,hypothetical protein,,,NP_744346.1 ; NP_744346.1,318,105,11.3,11.37,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825750,PP_2198,CDS,2504214,2505359,+,yliI,,aldose sugar dehydrogenase,,,NP_744347.1 ; NP_744347.1,1146,381,41.8,5.77,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825752,PP_2199,CDS,2505401,2506507,+,,,hypothetical protein,,,NP_744348.1 ; NP_744348.1,1107,368,41.5,6.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825754,PP_2200,CDS,2506521,2507102,+,,,hypothetical protein,,,NP_744349.1 ; NP_744349.1,582,193,22.5,5.29,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825756,PP_2201,CDS,2507175,2508173,-,,,alpha/beta family hydrolase,,,NP_744350.1 ; NP_744350.1,999,332,37.0,6.60,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825758,PP_2202,CDS,2508249,2508686,-,,,membrane protein,,,NP_744351.1 ; NP_744351.1,438,145,16.3,11.16,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825760,PP_2203,CDS,2508686,2509114,-,,,hypothetical protein,,,NP_744352.1 ; NP_744352.1,429,142,15.3,7.00,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825762,PP_2204,CDS,2509129,2510013,-,copB-I,,copper resistance protein B,,,NP_744353.1 ; NP_744353.1,885,294,32.5,6.21,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825764,PP_2205,CDS,2510006,2511730,-,copA-I,,copper resistance protein A,,,NP_744354.1 ; NP_744354.1,1725,574,63.9,5.99,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825766,PP_2206,CDS,2511809,2513089,-,yegQ,,peptidase,,,NP_744355.1 ; NP_744355.1,1281,426,47.9,6.76,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825768,PP_2207,CDS,2513276,2514340,+,,,membrane protein,,,NP_744356.1 ; NP_744356.1,1065,354,38.6,10.10,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825770,PP_2208,CDS,2514559,2515386,-,phnX,,phosphonoacetaldehyde hydrolase,,,NP_744357.1 ; NP_744357.1,828,275,30.1,4.92,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825772,PP_2209,CDS,2515421,2516527,-,phnW,,2-aminoethylphosphonate--pyruvate transaminase,,,NP_744358.1 ; NP_744358.1,1107,368,39.7,5.74,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825774,PP_2210,CDS,2516640,2517503,+,,,LysR family transcriptional regulator,,,NP_744359.1 ; NP_744359.1,864,287,31.5,7.79,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825776,PP_2211,CDS,2517581,2518603,+,,,AraC family transcriptional regulator,,,NP_744360.1 ; NP_744360.1,1023,340,38.7,8.08,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825778,PP_2212,CDS,2518750,2523195,+,,,leucine-rich repeat-containing protein,,,NP_744361.1 ; NP_744361.1,4446,1481,165.0,8.05,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825780,PP_2213,CDS,2523279,2524964,+,,,acyl-CoA synthetase,,,NP_744362.1 ; NP_744362.1,1686,561,61.2,5.98,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825782,PP_2214,CDS,2524978,2525745,+,fadBA,,type II 3-hydroxyacyl-CoA dehydrogenase,,,NP_744363.1 ; NP_744363.1,768,255,26.0,6.21,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825784,PP_2215,CDS,2525757,2526950,+,,,acetyl-CoA acetyltransferase,,,NP_744364.1 ; NP_744364.1,1194,397,41.4,6.37,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825786,PP_2216,CDS,2526959,2528086,+,acd,,acyl-CoA dehydrogenase,,,NP_744365.1 ; NP_744365.1,1128,375,40.5,5.09,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825788,PP_2217,CDS,2528100,2528873,+,,,enoyl-CoA hydratase,,,NP_744366.1 ; NP_744366.1,774,257,27.7,5.43,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825790,PP_2218,CDS,2529280,2530581,+,,,transposase,,,NP_744367.1 ; NP_744367.1,1302,433,48.5,8.16,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825792,PP_2219,CDS,2530762,2531130,+,,,hypothetical protein,,,NP_744368.1 ; NP_744368.1,369,122,13.6,10.78,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825794,PP_2220,CDS,2531166,2531570,+,,,DksA/TraR family C4-type zinc finger protein,,,NP_744369.1 ; NP_744369.1,405,134,15.4,4.46,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825796,PP_2222,CDS,2531746,2531943,+,,,hypothetical protein,,,NP_744371.1 ; NP_744371.1,198,65,7.0,9.66,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825798,PP_2223,CDS,2532229,2532759,+,,,hypothetical protein,,,NP_744372.1 ; NP_744372.1,531,176,19.5,9.45,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825800,PP_2224,CDS,2532756,2532968,+,,,hypothetical protein,,,NP_744373.1 ; NP_744373.1,213,70,7.9,6.83,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825802,PP_2225,CDS,2532981,2533346,-,mrpG,,K(+)/H(+) antiporter subunit G,,,NP_744374.1 ; NP_744374.1,366,121,13.3,9.74,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825804,PP_2226,CDS,2533343,2533621,-,mrpF,,K(+)/H(+) antiporter subunit F,,,NP_744375.1 ; NP_744375.1,279,92,10.0,6.14,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825806,PP_2227,CDS,2533618,2534106,-,mrpE,,K(+)/H(+) antiporter subunit E,,,NP_744376.1 ; NP_744376.1,489,162,17.8,9.18,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825808,PP_2228,CDS,2534103,2535782,-,mrpD,,K(+)/H(+) antiporter subunit D,,,NP_744377.1 ; NP_744377.1,1680,559,59.2,7.12,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825810,PP_2229,CDS,2535779,2536123,-,mrpC,,K(+)/H(+) antiporter subunit C,,,NP_744378.1 ; NP_744378.1,345,114,12.4,4.97,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825812,PP_2230,CDS,2536123,2539038,-,mrpAB,,K(+)/H(+) antiporter subunit A/B,,,NP_744379.1 ; NP_744379.1,2916,971,105.1,9.73,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825814,PP_2231,CDS,2539189,2540139,-,,,DMT superfamily permease,,,NP_744380.2 ; WP_049588164.1,951,316,33.5,10.56,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825816,PP_2232,CDS,2540254,2540787,+,,,XRE family transcriptional regulator,,,NP_744381.1 ; NP_744381.1,534,177,19.6,5.04,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825818,PP_2233,CDS,2540836,2541384,-,,,isochorismatase family hydrolase,,,NP_744382.1 ; NP_744382.1,549,182,19.3,5.58,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825820,PP_2234,CDS,2541467,2542459,+,,,AraC family transcriptional regulator,,,NP_744383.1 ; NP_744383.1,993,330,35.8,8.52,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825822,PP_2235,CDS,2542541,2542921,+,,,hypothetical protein,,,NP_744384.1 ; NP_744384.1,381,126,13.9,5.16,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825824,PP_2236,CDS,2542900,2543670,-,,,alpha/beta family hydrolase,,,NP_744385.2 ; WP_049588163.1,771,256,28.6,6.60,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825826,PP_2237,CDS,2543654,2544772,-,,,hypothetical protein,,,NP_744386.1 ; NP_744386.1,1119,372,40.4,5.12,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825828,PP_2238,CDS,2544900,2546801,+,,,metallopeptidase,,,NP_744387.1 ; NP_744387.1,1902,633,68.9,5.35,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825830,PP_5504,CDS,2546841,2547122,-,,,hypothetical protein,,,YP_009236981.1 ; WP_014591706.1,282,93,9.9,9.33,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825832,PP_2239,CDS,2547314,2548201,-,rhtA,,threonine/homoserine exporter,,,NP_744388.1 ; NP_744388.1,888,295,30.6,10.11,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825834,PP_16SF,rRNA,2548690,2550211,+,,,,,,,1522,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825836,PP_t35,tRNA,2550297,2550373,+,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825838,PP_t36,tRNA,2550398,2550473,+,,,,,,,76,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825840,PP_23SF,rRNA,2550717,2553618,+,,,,,,,2902,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825842,PP_5SF,rRNA,2553750,2553869,+,,,,,,,120,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825844,PP_2240,CDS,2554020,2555900,+,,,ABC transporter permease/ATP-binding protein,,,NP_744389.1 ; NP_744389.1,1881,626,70.3,9.58,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825846,PP_2241,CDS,2556111,2557310,-,,,MFS transporter,,,NP_744390.2 ; WP_049587526.1,1200,399,42.1,10.52,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825848,PP_2242,CDS,2557741,2559975,+,fepA,,ferric enterobactin transport system outer membrane subunit,,,NP_744391.1 ; NP_744391.1,2235,744,81.1,5.16,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825850,PP_2243,CDS,2560039,2560641,+,,,hypothetical protein,,,NP_744392.1 ; NP_744392.1,603,200,21.9,8.23,Periplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825852,PP_2244,CDS,2560645,2561430,-,,,TauE-like transmembrane protein,,,NP_744393.1 ; NP_744393.1,786,261,27.4,9.72,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825854,PP_2245,CDS,2561555,2562148,-,,,Cro/CI family transcriptional regulator,,,NP_744394.1 ; NP_744394.1,594,197,21.4,5.93,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825856,PP_2246,CDS,2562263,2563399,+,dauA,,FAD-dependent catabolic D-arginine dehydrogenase,,,NP_744395.1 ; NP_744395.1,1137,378,40.5,4.84,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825858,PP_2247,CDS,2563412,2563789,+,,,endoribonuclease,,,NP_744396.1 ; NP_744396.1,378,125,13.3,5.74,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825860,PP_2248,CDS,2563902,2564966,+,,,putative transporter,,,NP_744397.1 ; NP_744397.1,1065,354,36.8,9.18,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825862,PP_2249,CDS,2565020,2566951,-,pctB,,methyl-accepting chemotaxis protein PctB,,,NP_744398.1 ; NP_744398.1,1932,643,68.6,5.08,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825864,PP_2250,CDS,2567049,2567927,-,,,LysR family transcriptional regulator,,,NP_744399.1 ; NP_744399.1,879,292,31.9,5.99,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825866,PP_2251,CDS,2568030,2568458,+,,,membrane protein,,,NP_744400.1 ; NP_744400.1,429,142,16.0,7.78,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825868,PP_2252,CDS,2568498,2569547,-,,,hypothetical protein,,,NP_744401.1 ; NP_744401.1,1050,349,38.7,8.94,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825870,PP_2253,CDS,2569699,2570367,-,,,GntR family transcriptional regulator,,,NP_744402.1 ; NP_744402.1,669,222,24.7,6.60,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825872,PP_2254,CDS,2570384,2571082,-,,,GntR family transcriptional regulator,,,NP_744403.1 ; NP_744403.1,699,232,25.1,5.43,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825874,PP_2255,CDS,2571126,2572436,-,dctA-III,,C4-dicarboxylate transport protein,,,NP_744404.1 ; NP_744404.1,1311,436,45.9,8.55,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825876,PP_2256,CDS,2572664,2572978,-,,,Cro/CI family transcriptional regulator,,,NP_744405.1 ; NP_744405.1,315,104,11.5,8.01,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825878,PP_2257,CDS,2573245,2574810,+,,,aerotaxis receptor,,,NP_744406.1 ; NP_744406.1,1566,521,55.0,6.37,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825880,PP_2258,CDS,2574824,2576512,+,,,sensory box protein,Class 1,,NP_744407.1 ; NP_744407.1,1689,562,62.9,5.79,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825882,PP_2259,CDS,2576619,2578394,-,,,sigma-54 dependent transcriptional regulator,,,NP_744408.1 ; NP_744408.1,1776,591,65.1,7.43,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825884,PP_2260,CDS,2578591,2579685,+,,,glycerol-phosphate ABC transporter ATP-binding protein,,,NP_744409.1 ; NP_744409.1,1095,364,40.8,5.90,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825886,PP_2261,CDS,2579685,2580782,+,,,sugar ABC transporter ATP-binding protein,,,NP_744410.1 ; NP_744410.1,1098,365,40.7,5.66,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825888,PP_2262,CDS,2580779,2581645,+,,,sugar ABC transporter permease,,,NP_744411.2 ; WP_049587533.1,867,288,32.1,8.42,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825890,PP_2263,CDS,2581649,2582449,+,,,sugar ABC transporter permease,,,NP_744412.1 ; NP_744412.1,801,266,29.9,9.17,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825892,PP_5505,CDS,2582462,2582734,+,,,transmembrane protein,,,YP_009236982.1 ; WP_003250230.1,273,90,10.1,9.49,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825894,PP_2264,CDS,2582774,2584513,+,,,sugar ABC transporter substrate-binding protein,,,NP_744413.1 ; NP_744413.1,1740,579,65.2,5.62,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825896,PP_2265,CDS,2584640,2585494,-,folD-II,,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase,,,NP_744414.1 ; NP_744414.1,855,284,30.6,5.99,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825898,PP_t37,tRNA,2585764,2585840,+,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825900,PP_t38,tRNA,2585882,2585957,+,,,,,,,76,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825902,PP_t39,tRNA,2586010,2586094,+,,,,,,,85,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825904,PP_2266,CDS,2586636,2589194,+,,,DNA-directed RNA polymerase,,,NP_744415.1 ; NP_744415.1,2559,852,95.0,8.79,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825906,PP_5507,CDS,2589642,2589893,+,,,hypothetical protein,,,YP_009236983.1 ; YP_009236983.1,252,83,9101.2,11.52,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825908,PP_2267,CDS,2589954,2590634,+,,,single-stranded DNA-binding protein,,,NP_744416.1 ; NP_744416.1,681,226,25.2,4.39,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825910,PP_2268,CDS,2590657,2591082,+,,,endodeoxyribonuclease I,,,NP_744417.1 ; NP_744417.1,426,141,15.9,9.46,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825912,PP_2269,CDS,2591085,2591534,+,,,N-acetylmuramoyl-L-alanine amidase,,,NP_744418.1 ; NP_744418.1,450,149,16.5,7.05,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825914,PP_2270,CDS,2591806,2593257,+,,,DNA primase/helicase,,,NP_744419.2 ; NP_744419.2,1452,483,53857.2,4.92,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825916,PP_5508,CDS,2593272,2593499,+,,,hypothetical protein,,,YP_009236984.1 ; WP_028692660.1,228,75,8.3,8.54,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825918,PP_5509,CDS,2593503,2593913,+,,,hypothetical protein,,,YP_009236985.1 ; WP_049587546.1,411,136,14.2,10.86,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825920,PP_5510,CDS,2593917,2594111,+,,,hypothetical protein,,,YP_009236986.1 ; YP_009236986.1,195,64,7349.2,4.92,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825922,PP_2272,CDS,2594352,2594957,+,,,hypothetical protein,,,NP_744421.1 ; NP_744421.1,606,201,23.0,5.14,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825924,PP_5511,CDS,2594947,2595141,+,,,hypothetical protein,,,YP_009236987.1 ; WP_049587548.1,195,64,7.3,6.50,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825926,PP_2273,CDS,2595282,2597204,+,,,DNA polymerase I,,,NP_744422.2 ; NP_744422.2,1923,640,71782.3,9.49,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825928,PP_2274,CDS,2597218,2597433,+,,,hypothetical protein,,,NP_744423.1 ; NP_744423.1,216,71,8.0,5.68,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825930,PP_2275,CDS,2597468,2597677,+,,,hypothetical protein,,,NP_744424.1 ; NP_744424.1,210,69,7.8,4.68,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825932,PP_2276,CDS,2597626,2598378,+,,,exonuclease,,,NP_744425.2 ; NP_744425.2,753,250,28167.6,5.07,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825934,PP_2277,CDS,2598662,2600047,+,,,hypothetical protein,,,NP_744426.1 ; NP_744426.1,1386,461,51.9,8.74,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825936,PP_2278,CDS,2600102,2600296,+,,,hypothetical protein,,,NP_744427.1 ; NP_744427.1,195,64,7.6,6.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825938,PP_5512,CDS,2600296,2600514,+,,,hypothetical protein,,,YP_009236988.1 ; YP_009236988.1,219,72,7203.8,9.40,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825940,PP_2279,CDS,2600524,2602098,+,,,head-to-tail joining protein,,,NP_744428.1 ; NP_744428.1,1575,524,57.6,5.27,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825942,PP_2280,CDS,2602076,2602237,+,,,hypothetical protein,,,NP_744429.1 ; NP_744429.1,162,53,6.0,5.00,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825944,PP_2281,CDS,2602237,2603016,+,,,capsid assembly protein,,,NP_744430.1 ; NP_744430.1,780,259,27.2,4.47,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825946,PP_5513,CDS,2603044,2603484,+,,,hypothetical protein,,,YP_009236989.1 ; WP_049587553.1,441,146,16.3,5.10,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825948,PP_2282,CDS,2603870,2604838,+,,,minor capsid protein 10,,,NP_744431.1 ; NP_744431.1,969,322,33.7,5.90,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825950,PP_2283,CDS,2604900,2605487,+,,,tail tubular protein A,,,NP_744432.1 ; NP_744432.1,588,195,21.7,5.43,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825952,PP_2284,CDS,2605491,2607836,+,,,tail tubular protein B,,,NP_744433.1 ; NP_744433.1,2346,781,85.0,4.78,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825954,PP_5514,CDS,2607892,2608305,+,,,hypothetical protein,,,YP_009236990.1 ; WP_049587557.1,414,137,15.9,5.67,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825956,PP_2285,CDS,2608290,2608850,+,,,hypothetical protein,,,NP_744434.1 ; NP_744434.1,561,186,19.6,4.62,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825958,PP_2286,CDS,2608860,2611049,+,,,hypothetical protein,,,NP_744435.1 ; NP_744435.1,2190,729,79.8,5.08,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825960,PP_2287,CDS,2611062,2615771,+,,,internal core protein,,,NP_744436.1 ; NP_744436.1,4710,1569,172.0,6.38,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825962,PP_2288,CDS,2615834,2617474,+,,,tail fiber protein,,,NP_744437.1 ; NP_744437.1,1641,546,57.1,4.53,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825964,PP_2289,CDS,2617474,2617977,+,,,hypothetical protein,,,NP_744438.1 ; NP_744438.1,504,167,17.4,4.26,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825966,PP_2290,CDS,2618024,2618260,+,,,hypothetical protein,,,NP_744439.1 ; NP_744439.1,237,78,8.8,5.59,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825968,PP_2291,CDS,2618247,2618534,+,,,hypothetical protein,,,NP_744440.1 ; NP_744440.1,288,95,10.5,4.75,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825970,PP_2292,CDS,2618542,2619312,-,,,hypothetical protein,,,NP_744441.1 ; NP_744441.1,771,256,28.5,5.72,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825972,PP_2293,CDS,2619461,2621149,+,,,DNA maturase B,,,NP_744442.1 ; NP_744442.1,1689,562,63.5,8.05,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825974,PP_2294,CDS,2621186,2621626,+,,,hypothetical protein,,,NP_744443.1 ; NP_744443.1,441,146,15.6,6.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825976,PP_5515,CDS,2621967,2622209,+,,,hypothetical protein,,,YP_009236991.1 ; WP_049587560.1,243,80,9.1,10.45,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825978,PP_5516,CDS,2622557,2622811,+,,,hypothetical protein,,,YP_009236992.1 ; YP_009236992.1,255,84,9504.8,8.23,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825980,PP_5517,CDS,2622832,2623164,+,,,hypothetical protein,,,YP_009236993.1 ; YP_009236993.1,333,110,12107.5,8.19,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825982,PP_2295,CDS,2623410,2623994,+,,,antirestriction protein,,,NP_744444.1 ; NP_744444.1,585,194,22.2,4.53,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825984,PP_2296,CDS,2624409,2624765,+,,,hypothetical protein,,,NP_744445.1 ; NP_744445.1,357,118,13.0,5.66,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38825986,PP_2297,CDS,2624740,2625822,+,,,integrase,,,NP_744446.2 ; WP_049587561.1,1083,360,40.5,10.03,Cytoplasmic [Class 3]
